#ies_format_version: 1.0
#file: 20250819_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250819;	160148;	1755599508.000;	         246
20250819;	160152;	1755599512.000;	       err32
20250819;	160156;	1755599516.000;	       err32
20250819;	160200;	1755599520.000;	       err32
20250819;	160204;	1755599524.000;	       err32
20250819;	160208;	1755599528.000;	       err32
20250819;	160212;	1755599532.000;	       err32
20250819;	160216;	1755599536.000;	       err32
20250819;	160220;	1755599540.000;	       err32
20250819;	160224;	1755599544.000;	       err32
20250819;	160228;	1755599548.000;	       err32
20250819;	160232;	1755599552.000;	       err32
20250819;	160236;	1755599556.000;	       err32
20250819;	160240;	1755599560.000;	       err32
20250819;	160244;	1755599564.000;	       err32
20250819;	160248;	1755599568.000;	       err32
20250819;	160252;	1755599572.000;	       err32
20250819;	160256;	1755599576.000;	       err32
20250819;	160300;	1755599580.000;	       err32
20250819;	160304;	1755599584.000;	       err32
20250819;	160308;	1755599588.000;	       err32
20250819;	160312;	1755599592.000;	       err32
20250819;	160316;	1755599596.000;	       err32
20250819;	160320;	1755599600.000;	       err32
20250819;	160324;	1755599604.000;	       err32
20250819;	160328;	1755599608.000;	       err32
20250819;	160332;	1755599612.000;	       err32
20250819;	160336;	1755599616.000;	       err32
20250819;	160340;	1755599620.000;	       err32
20250819;	160344;	1755599624.000;	       err32
20250819;	160348;	1755599628.000;	       err32
20250819;	160352;	1755599632.000;	       err32
20250819;	160356;	1755599636.000;	       err32
20250819;	160400;	1755599640.000;	       err32
20250819;	160404;	1755599644.000;	       err32
20250819;	160408;	1755599648.000;	       err32
20250819;	160412;	1755599652.000;	       err32
20250819;	160416;	1755599656.000;	       err32
20250819;	160420;	1755599660.000;	       err32
20250819;	160424;	1755599664.000;	       err32
20250819;	160428;	1755599668.000;	       err32
20250819;	160432;	1755599672.000;	       err32
20250819;	160436;	1755599676.000;	       err32
20250819;	160440;	1755599680.000;	       err32
20250819;	160444;	1755599684.000;	       err32
20250819;	160448;	1755599688.000;	       err32
20250819;	160452;	1755599692.000;	       err32
20250819;	160456;	1755599696.000;	       err32
20250819;	160500;	1755599700.000;	       err32
20250819;	160504;	1755599704.000;	       err32
20250819;	160508;	1755599708.000;	       err32
20250819;	160512;	1755599712.000;	       err32
20250819;	160516;	1755599716.000;	       err32
20250819;	160520;	1755599720.000;	       err32
20250819;	160524;	1755599724.000;	       err32
20250819;	160528;	1755599728.000;	       err32
20250819;	160532;	1755599732.000;	       err32
20250819;	160536;	1755599736.000;	       err32
20250819;	160540;	1755599740.000;	       err32
20250819;	160544;	1755599744.000;	       err32
20250819;	160548;	1755599748.000;	       err32
20250819;	160552;	1755599752.000;	       err32
20250819;	160556;	1755599756.000;	       err32
20250819;	160600;	1755599760.000;	       err32
20250819;	160604;	1755599764.000;	       err32
20250819;	160608;	1755599768.000;	       err32
20250819;	160612;	1755599772.000;	       err32
20250819;	160616;	1755599776.000;	       err32
20250819;	160620;	1755599780.000;	       err32
20250819;	160624;	1755599784.000;	       err32
20250819;	160628;	1755599788.000;	       err32
20250819;	160632;	1755599792.000;	       err32
20250819;	160636;	1755599796.000;	       err32
20250819;	160640;	1755599800.000;	       err32
20250819;	160644;	1755599804.000;	       err32
20250819;	160648;	1755599808.000;	       err32
20250819;	160652;	1755599812.000;	       err32
20250819;	160656;	1755599816.000;	       err32
20250819;	160700;	1755599820.000;	       err32
20250819;	160704;	1755599824.000;	       err32
20250819;	160708;	1755599828.000;	       err32
20250819;	160712;	1755599832.000;	       err32
20250819;	160716;	1755599836.000;	       err32
20250819;	160720;	1755599840.000;	       err32
20250819;	160724;	1755599844.000;	       err32
20250819;	160728;	1755599848.000;	       err32
20250819;	160732;	1755599852.000;	       err32
20250819;	160736;	1755599856.000;	       err32
20250819;	160740;	1755599860.000;	       err32
20250819;	160744;	1755599864.000;	       err32
20250819;	160748;	1755599868.000;	       err32
20250819;	160752;	1755599872.000;	       err32
20250819;	160756;	1755599876.000;	       err32
20250819;	160800;	1755599880.000;	       err32
20250819;	160804;	1755599884.000;	       err32
20250819;	160808;	1755599888.000;	         304
20250819;	160812;	1755599892.000;	         308
20250819;	160816;	1755599896.000;	         312
20250819;	160820;	1755599900.000;	         316
20250819;	160824;	1755599904.000;	         320
20250819;	160828;	1755599908.000;	         324
20250819;	160832;	1755599912.000;	         328
20250819;	160836;	1755599916.000;	         332
20250819;	160840;	1755599920.000;	         336
20250819;	160844;	1755599924.000;	         340
20250819;	160848;	1755599928.000;	         344
20250819;	160852;	1755599932.000;	         348
20250819;	160856;	1755599936.000;	         352
20250819;	160900;	1755599940.000;	         356
20250819;	160904;	1755599944.000;	         360
20250819;	160908;	1755599948.000;	         364
20250819;	160912;	1755599952.000;	         368
20250819;	160916;	1755599956.000;	         372
20250819;	160920;	1755599960.000;	         376
20250819;	160924;	1755599964.000;	         380
20250819;	160928;	1755599968.000;	         384
20250819;	160932;	1755599972.000;	         388
20250819;	160936;	1755599976.000;	         392
20250819;	160940;	1755599980.000;	         396
20250819;	160944;	1755599984.000;	         400
20250819;	160948;	1755599988.000;	         404
20250819;	160952;	1755599992.000;	         408
20250819;	160956;	1755599996.000;	         412
20250819;	161000;	1755600000.000;	         416
20250819;	161004;	1755600004.000;	         420
20250819;	161008;	1755600008.000;	         424
20250819;	161012;	1755600012.000;	         428
20250819;	161016;	1755600016.000;	         432
20250819;	161020;	1755600020.000;	         436
20250819;	161024;	1755600024.000;	         440
20250819;	161028;	1755600028.000;	         444
20250819;	161032;	1755600032.000;	         448
20250819;	161036;	1755600036.000;	         452
20250819;	161040;	1755600040.000;	         456
20250819;	161044;	1755600044.000;	         460
20250819;	161048;	1755600048.000;	         464
20250819;	161052;	1755600052.000;	         468
20250819;	161056;	1755600056.000;	         472
20250819;	161100;	1755600060.000;	         476
20250819;	161104;	1755600064.000;	         480
20250819;	161108;	1755600068.000;	         484
20250819;	161112;	1755600072.000;	       err32
20250819;	161116;	1755600076.000;	       err32
20250819;	161120;	1755600080.000;	       err32
20250819;	161124;	1755600084.000;	       err32
20250819;	161128;	1755600088.000;	       err32
20250819;	161132;	1755600092.000;	       err32
20250819;	161136;	1755600096.000;	       err32
20250819;	161140;	1755600100.000;	       err32
20250819;	161144;	1755600104.000;	       err32
20250819;	161148;	1755600108.000;	       err32
20250819;	161152;	1755600112.000;	       err32
20250819;	161156;	1755600116.000;	       err32
20250819;	161200;	1755600120.000;	       err32
20250819;	161204;	1755600124.000;	       err32
20250819;	161208;	1755600128.000;	       err32
20250819;	161212;	1755600132.000;	       err32
20250819;	161216;	1755600136.000;	       err32
20250819;	161220;	1755600140.000;	       err32
20250819;	161224;	1755600144.000;	       err32
20250819;	161228;	1755600148.000;	       err32
20250819;	161232;	1755600152.000;	       err32
20250819;	161236;	1755600156.000;	       err32
20250819;	161240;	1755600160.000;	       err32
20250819;	161244;	1755600164.000;	       err32
20250819;	161248;	1755600168.000;	       err32
20250819;	161252;	1755600172.000;	       err32
20250819;	161256;	1755600176.000;	       err32
20250819;	161300;	1755600180.000;	       err32
20250819;	161304;	1755600184.000;	       err32
20250819;	161308;	1755600188.000;	       err32
20250819;	161312;	1755600192.000;	       err32
20250819;	161316;	1755600196.000;	       err32
20250819;	161320;	1755600200.000;	       err32
20250819;	161324;	1755600204.000;	       err32
20250819;	161328;	1755600208.000;	       err32
20250819;	161332;	1755600212.000;	       err32
20250819;	161336;	1755600216.000;	       err32
20250819;	161340;	1755600220.000;	       err32
20250819;	161344;	1755600224.000;	       err32
20250819;	161348;	1755600228.000;	       err32
20250819;	161352;	1755600232.000;	       err32
20250819;	161356;	1755600236.000;	       err32
20250819;	161400;	1755600240.000;	       err32
20250819;	161404;	1755600244.000;	       err32
20250819;	161408;	1755600248.000;	       err32
20250819;	161412;	1755600252.000;	       err32
20250819;	161416;	1755600256.000;	       err32
20250819;	161420;	1755600260.000;	       err32
20250819;	161424;	1755600264.000;	       err32
20250819;	161428;	1755600268.000;	       err32
20250819;	161432;	1755600272.000;	       err32
20250819;	161436;	1755600276.000;	       err32
20250819;	161440;	1755600280.000;	       err32
20250819;	161444;	1755600284.000;	       err32
20250819;	161448;	1755600288.000;	       err32
20250819;	161452;	1755600292.000;	       err32
20250819;	161456;	1755600296.000;	       err32
20250819;	161500;	1755600300.000;	       err32
20250819;	161504;	1755600304.000;	       err32
20250819;	161508;	1755600308.000;	       err32
20250819;	161512;	1755600312.000;	       err32
20250819;	161516;	1755600316.000;	       err32
20250819;	161520;	1755600320.000;	       err32
20250819;	161524;	1755600324.000;	       err32
20250819;	161528;	1755600328.000;	       err32
20250819;	161532;	1755600332.000;	       err32
20250819;	161536;	1755600336.000;	       err32
20250819;	161540;	1755600340.000;	       err32
20250819;	161544;	1755600344.000;	       err32
20250819;	161548;	1755600348.000;	       err32
20250819;	161552;	1755600352.000;	       err32
20250819;	161556;	1755600356.000;	        err7
20250819;	161600;	1755600360.000;	         765
20250819;	161604;	1755600364.000;	         769
20250819;	161608;	1755600368.000;	         773
20250819;	161612;	1755600372.000;	         777
20250819;	161616;	1755600376.000;	         781
20250819;	161620;	1755600380.000;	         785
20250819;	161624;	1755600384.000;	         789
20250819;	161628;	1755600388.000;	         793
20250819;	161632;	1755600392.000;	         797
20250819;	161636;	1755600396.000;	         801
20250819;	161640;	1755600400.000;	         805
20250819;	161644;	1755600404.000;	         809
20250819;	161648;	1755600408.000;	         813
20250819;	161652;	1755600412.000;	         817
20250819;	161656;	1755600416.000;	         821
20250819;	161700;	1755600420.000;	         825
20250819;	161704;	1755600424.000;	         829
20250819;	161708;	1755600428.000;	         833
20250819;	161712;	1755600432.000;	         837
20250819;	161716;	1755600436.000;	         841
20250819;	161720;	1755600440.000;	         845
20250819;	161724;	1755600444.000;	         849
20250819;	161728;	1755600448.000;	         853
20250819;	161732;	1755600452.000;	         857
20250819;	161736;	1755600456.000;	         861
20250819;	161740;	1755600460.000;	         865
20250819;	161744;	1755600464.000;	         869
20250819;	161748;	1755600468.000;	         873
20250819;	161752;	1755600472.000;	         877
20250819;	161756;	1755600476.000;	         881
20250819;	161800;	1755600480.000;	         885
20250819;	161804;	1755600484.000;	         889
20250819;	161808;	1755600488.000;	         893
20250819;	161812;	1755600492.000;	         897
20250819;	161816;	1755600496.000;	         901
20250819;	161820;	1755600500.000;	         905
20250819;	161824;	1755600504.000;	         909
20250819;	161828;	1755600508.000;	         913
20250819;	161832;	1755600512.000;	         917
20250819;	161836;	1755600516.000;	         921
20250819;	161840;	1755600520.000;	         925
20250819;	161844;	1755600524.000;	         929
20250819;	161848;	1755600528.000;	         933
20250819;	161852;	1755600532.000;	         937
20250819;	161856;	1755600536.000;	         941
20250819;	161900;	1755600540.000;	         945
20250819;	161904;	1755600544.000;	         949
20250819;	161908;	1755600548.000;	         953
20250819;	161912;	1755600552.000;	         957
20250819;	161916;	1755600556.000;	         961
20250819;	161920;	1755600560.000;	         965
20250819;	161924;	1755600564.000;	         969
20250819;	161928;	1755600568.000;	         973
20250819;	161932;	1755600572.000;	         977
20250819;	161936;	1755600576.000;	         981
20250819;	161940;	1755600580.000;	         985
20250819;	161944;	1755600584.000;	         989
20250819;	161948;	1755600588.000;	         993
20250819;	161952;	1755600592.000;	         997
20250819;	161956;	1755600596.000;	        1001
20250819;	162000;	1755600600.000;	        1005
20250819;	162004;	1755600604.000;	        1009
20250819;	162008;	1755600608.000;	        1013
20250819;	162012;	1755600612.000;	        1017
20250819;	162016;	1755600616.000;	        1021
20250819;	162020;	1755600620.000;	        1025
20250819;	162024;	1755600624.000;	        1029
20250819;	162028;	1755600628.000;	       err32
20250819;	162032;	1755600632.000;	       err32
20250819;	162036;	1755600636.000;	       err32
20250819;	162040;	1755600640.000;	       err32
20250819;	162044;	1755600644.000;	       err32
20250819;	162048;	1755600648.000;	       err32
20250819;	162052;	1755600652.000;	       err32
20250819;	162056;	1755600656.000;	       err32
20250819;	162100;	1755600660.000;	       err32
20250819;	162104;	1755600664.000;	        1068
20250819;	162108;	1755600668.000;	        1072
20250819;	162112;	1755600672.000;	        1076
20250819;	162116;	1755600676.000;	        1080
20250819;	162120;	1755600680.000;	        1084
20250819;	162124;	1755600684.000;	        1088
20250819;	162128;	1755600688.000;	        1092
20250819;	162132;	1755600692.000;	        1096
